seqnames	genes_in_operon_all	size_operon	operon_seen	covered_by	perc_seen	gene
NC_000913.3	b0002,b0003	2	6	19	31.5789473684211	b0002
NC_000913.3	b0002	1	13	19	68.4210526315789	b0002
NC_000913.3	b0003,b0004	2	18	50	36	b0003
NC_000913.3	b0003	1	26	50	52	b0003
NC_000913.3	b0002,b0003	2	6	50	12	b0003
NC_000913.3	b0004	1	14	32	43.75	b0004
NC_000913.3	b0003,b0004	2	18	32	56.25	b0004
NC_000913.3	b0005	1	8	9	88.8888888888889	b0005
NC_000913.3	b0007	1	19	22	86.3636363636364	b0007
NC_000913.3	b0008	1	22	22	100	b0008
NC_000913.3	b0009,b0010	2	7	11	63.6363636363636	b0009
NC_000913.3	b0009,b0010	2	7	115	6.08695652173913	b0010
NC_000913.3	b0010	1	108	115	93.9130434782609	b0010
NC_000913.3	b0014,b0015	2	25	199	12.5628140703518	b0014
NC_000913.3	b0014	1	169	199	84.9246231155779	b0014
NC_000913.3	b0015,b0016	2	62	226	27.4336283185841	b0015
NC_000913.3	b0015	1	134	226	59.2920353982301	b0015
NC_000913.3	b0014,b0015	2	25	226	11.0619469026549	b0015
NC_000913.3	b0016,b0018,b4412	3	7	105	6.66666666666667	b0016
NC_000913.3	b0016	1	31	105	29.5238095238095	b0016
NC_000913.3	b0015,b0016	2	62	105	59.0476190476191	b0016
NC_000913.3	b0016,b0018,b4412	3	7	24	29.1666666666667	b0018
NC_000913.3	b0018,b4412	2	16	24	66.6666666666667	b0018
NC_000913.3	b0019,b0020	2	9	35	25.7142857142857	b0019
NC_000913.3	b0019	1	25	35	71.4285714285714	b0019
NC_000913.3	b0019,b0020	2	9	15	60	b0020
NC_000913.3	b0021	1	7	9	77.7777777777778	b0021
NC_000913.3	b0023	1	38	38	100	b0023
NC_000913.3	b0025,b0026	2	45	141	31.9148936170213	b0025
NC_000913.3	b0025	1	95	141	67.3758865248227	b0025
NC_000913.3	b0026,b0027	2	59	248	23.7903225806452	b0026
NC_000913.3	b0026	1	138	248	55.6451612903226	b0026
NC_000913.3	b0025,b0026	2	45	248	18.1451612903226	b0026
NC_000913.3	b0026,b0027	2	59	84	70.2380952380952	b0027
NC_000913.3	b0027	1	15	84	17.8571428571429	b0027
NC_000913.3	b0028,b0029	2	11	34	32.3529411764706	b0028
NC_000913.3	b0028	1	14	34	41.1764705882353	b0028
NC_000913.3	b0029	1	12	27	44.4444444444444	b0029
NC_000913.3	b0028,b0029	2	11	27	40.7407407407407	b0029
NC_000913.3	b0030	1	7	8	87.5	b0030
NC_000913.3	b0031	1	82	84	97.6190476190476	b0031
NC_000913.3	b0033	1	6	8	75	b0033
NC_000913.3	b0034	1	14	17	82.3529411764706	b0034
NC_000913.3	b0035	1	9	12	75	b0035
NC_000913.3	b0045	1	7	8	87.5	b0045
NC_000913.3	b0047	1	11	12	91.6666666666667	b0047
NC_000913.3	b0048,b0049	2	13	16	81.25	b0048
NC_000913.3	b0049,b0050,b0051,b0052	4	11	93	11.8279569892473	b0049
NC_000913.3	b0049	1	63	93	67.741935483871	b0049
NC_000913.3	b0048,b0049	2	13	93	13.9784946236559	b0049
NC_000913.3	b0050,b0051,b0052	3	49	75	65.3333333333333	b0050
NC_000913.3	b0049,b0050,b0051,b0052	4	11	75	14.6666666666667	b0050
NC_000913.3	b0050,b0051	2	8	75	10.6666666666667	b0050
NC_000913.3	b0050,b0051,b0052	3	49	125	39.2	b0051
NC_000913.3	b0049,b0050,b0051,b0052	4	11	125	8.8	b0051
NC_000913.3	b0051,b0052	2	46	125	36.8	b0051
NC_000913.3	b0050,b0051	2	8	125	6.4	b0051
NC_000913.3	b0052,b0053	2	11	140	7.85714285714286	b0052
NC_000913.3	b0052	1	22	140	15.7142857142857	b0052
NC_000913.3	b0050,b0051,b0052	3	49	140	35	b0052
NC_000913.3	b0049,b0050,b0051,b0052	4	11	140	7.85714285714286	b0052
NC_000913.3	b0051,b0052	2	46	140	32.8571428571429	b0052
NC_000913.3	b0053	1	12	27	44.4444444444444	b0053
NC_000913.3	b0052,b0053	2	11	27	40.7407407407407	b0053
NC_000913.3	b0054	1	12	16	75	b0054
NC_000913.3	b0055	1	11	13	84.6153846153846	b0055
NC_000913.3	b0058,b0059	2	17	58	29.3103448275862	b0058
NC_000913.3	b0058	1	41	58	70.6896551724138	b0058
NC_000913.3	b0058,b0059	2	17	74	22.972972972973	b0059
NC_000913.3	b0059	1	57	74	77.027027027027	b0059
NC_000913.3	b0060	1	20	20	100	b0060
NC_000913.3	b0064	1	6	8	75	b0064
NC_000913.3	b0065,b0066	2	8	55	14.5454545454545	b0065
NC_000913.3	b0065	1	45	55	81.8181818181818	b0065
NC_000913.3	b0065,b0066	2	8	14	57.1428571428571	b0066
NC_000913.3	b0067,b0068	2	46	48	95.8333333333333	b0067
NC_000913.3	b0068	1	108	154	70.1298701298701	b0068
NC_000913.3	b0067,b0068	2	46	154	29.8701298701299	b0068
NC_000913.3	b0070	1	71	76	93.4210526315789	b0070
NC_000913.3	b0071	1	22	28	78.5714285714286	b0071
NC_000913.3	b0080	1	66	67	98.5074626865672	b0080
NC_000913.3	b0081,b0082,b0083	3	7	259	2.7027027027027	b0081
NC_000913.3	b0081,b0082	2	104	259	40.1544401544402	b0081
NC_000913.3	b0081	1	147	259	56.7567567567568	b0081
NC_000913.3	b0082,b0083,b0084	3	6	222	2.7027027027027	b0082
NC_000913.3	b0082,b0083	2	33	222	14.8648648648649	b0082
NC_000913.3	b0081,b0082,b0083	3	7	222	3.15315315315315	b0082
NC_000913.3	b0081,b0082	2	104	222	46.8468468468468	b0082
NC_000913.3	b0082	1	72	222	32.4324324324324	b0082
NC_000913.3	b0082,b0083,b0084	3	6	49	12.2448979591837	b0083
NC_000913.3	b0082,b0083	2	33	49	67.3469387755102	b0083
NC_000913.3	b0081,b0082,b0083	3	7	49	14.2857142857143	b0083
NC_000913.3	b0084	1	88	99	88.8888888888889	b0084
NC_000913.3	b0082,b0083,b0084	3	6	99	6.06060606060606	b0084
NC_000913.3	b0085,b0086	2	8	32	25	b0085
NC_000913.3	b0085	1	17	32	53.125	b0085
NC_000913.3	b0086,b0087	2	13	136	9.55882352941176	b0086
NC_000913.3	b0086	1	110	136	80.8823529411765	b0086
NC_000913.3	b0085,b0086	2	8	136	5.88235294117647	b0086
NC_000913.3	b0087	1	18	41	43.9024390243902	b0087
NC_000913.3	b0086,b0087	2	13	41	31.7073170731707	b0087
NC_000913.3	b0088	1	9	20	45	b0088
NC_000913.3	b0089,b0090	2	15	49	30.6122448979592	b0089
NC_000913.3	b0089	1	29	49	59.1836734693878	b0089
NC_000913.3	b0090,b0091	2	9	46	19.5652173913043	b0090
NC_000913.3	b0090	1	22	46	47.8260869565217	b0090
NC_000913.3	b0089,b0090	2	15	46	32.6086956521739	b0090
NC_000913.3	b0091,b0092	2	16	53	30.188679245283	b0091
NC_000913.3	b0091	1	23	53	43.3962264150943	b0091
NC_000913.3	b0090,b0091	2	9	53	16.9811320754717	b0091
NC_000913.3	b0092	1	25	54	46.2962962962963	b0092
NC_000913.3	b0091,b0092	2	16	54	29.6296296296296	b0092
NC_000913.3	b0093,b0094	2	20	57	35.0877192982456	b0093
NC_000913.3	b0093	1	24	57	42.1052631578947	b0093
NC_000913.3	b0094,b0095,b0096	3	7	128	5.46875	b0094
NC_000913.3	b0094,b0095	2	31	128	24.21875	b0094
NC_000913.3	b0094	1	65	128	50.78125	b0094
NC_000913.3	b0093,b0094	2	20	128	15.625	b0094
NC_000913.3	b0095,b0096	2	25	120	20.8333333333333	b0095
NC_000913.3	b0094,b0095,b0096	3	7	120	5.83333333333333	b0095
NC_000913.3	b0095	1	57	120	47.5	b0095
NC_000913.3	b0094,b0095	2	31	120	25.8333333333333	b0095
NC_000913.3	b0096,b0097	2	20	499	4.00801603206413	b0096
NC_000913.3	b0096	1	445	499	89.1783567134269	b0096
NC_000913.3	b0095,b0096	2	25	499	5.01002004008016	b0096
NC_000913.3	b0094,b0095,b0096	3	7	499	1.40280561122244	b0096
NC_000913.3	b0097,b0098	2	9	54	16.6666666666667	b0097
NC_000913.3	b0097	1	23	54	42.5925925925926	b0097
NC_000913.3	b0096,b0097	2	20	54	37.037037037037	b0097
NC_000913.3	b0098	1	113	124	91.1290322580645	b0098
NC_000913.3	b0097,b0098	2	9	124	7.25806451612903	b0098
NC_000913.3	b0101,b0102	2	19	22	86.3636363636364	b0101
NC_000913.3	b0101,b0102	2	19	44	43.1818181818182	b0102
NC_000913.3	b0102	1	23	44	52.2727272727273	b0102
NC_000913.3	b0103	1	12	14	85.7142857142857	b0103
NC_000913.3	b0104,b0106	2	9	208	4.32692307692308	b0104
NC_000913.3	b0104	1	199	208	95.6730769230769	b0104
NC_000913.3	b0104,b0106	2	9	10	90	b0106
NC_000913.3	b0109	1	10	10	100	b0109
NC_000913.3	b0110	1	8	9	88.8888888888889	b0110
NC_000913.3	b0112	1	39	42	92.8571428571429	b0112
NC_000913.3	b0113	1	10	11	90.9090909090909	b0113
NC_000913.3	b0114,b0115	2	81	250	32.4	b0114
NC_000913.3	b0114	1	168	250	67.2	b0114
NC_000913.3	b0115,b0116	2	17	281	6.04982206405694	b0115
NC_000913.3	b0115	1	183	281	65.1245551601424	b0115
NC_000913.3	b0114,b0115	2	81	281	28.8256227758007	b0115
NC_000913.3	b0116	1	228	249	91.566265060241	b0116
NC_000913.3	b0115,b0116	2	17	249	6.82730923694779	b0116
NC_000913.3	b0118	1	15	15	100	b0118
NC_000913.3	b0119,b0120	2	20	85	23.5294117647059	b0119
NC_000913.3	b0119	1	65	85	76.4705882352941	b0119
NC_000913.3	b0120,b0121	2	10	32	31.25	b0120
NC_000913.3	b0119,b0120	2	20	32	62.5	b0120
NC_000913.3	b0121	1	14	24	58.3333333333333	b0121
NC_000913.3	b0120,b0121	2	10	24	41.6666666666667	b0121
NC_000913.3	b0123	1	18	20	90	b0123
NC_000913.3	b0124	1	27	29	93.1034482758621	b0124
NC_000913.3	b0125,b0126	2	36	96	37.5	b0125
NC_000913.3	b0125	1	60	96	62.5	b0125
NC_000913.3	b0126	1	11	49	22.4489795918367	b0126
NC_000913.3	b0125,b0126	2	36	49	73.469387755102	b0126
NC_000913.3	b0127	1	8	13	61.5384615384615	b0127
NC_000913.3	b0128	1	6	9	66.6666666666667	b0128
NC_000913.3	b0129,b0130	2	6	35	17.1428571428571	b0129
NC_000913.3	b0129	1	29	35	82.8571428571429	b0129
NC_000913.3	b0130	1	6	14	42.8571428571429	b0130
NC_000913.3	b0129,b0130	2	6	14	42.8571428571429	b0130
NC_000913.3	b0131	1	30	32	93.75	b0131
NC_000913.3	b0133,b0134	2	13	50	26	b0133
NC_000913.3	b0133	1	36	50	72	b0133
NC_000913.3	b0134	1	6	19	31.5789473684211	b0134
NC_000913.3	b0133,b0134	2	13	19	68.4210526315789	b0134
NC_000913.3	b0142,b0143	2	27	53	50.9433962264151	b0142
NC_000913.3	b0142	1	25	53	47.1698113207547	b0142
NC_000913.3	b0143	1	172	204	84.3137254901961	b0143
NC_000913.3	b0142,b0143	2	27	204	13.2352941176471	b0143
NC_000913.3	b0145,b0146	2	7	104	6.73076923076923	b0145
NC_000913.3	b0145	1	93	104	89.4230769230769	b0145
NC_000913.3	b0145,b0146	2	7	12	58.3333333333333	b0146
NC_000913.3	b0148,b0149	2	19	90	21.1111111111111	b0148
NC_000913.3	b0148	1	70	90	77.7777777777778	b0148
NC_000913.3	b0149	1	48	67	71.6417910447761	b0149
NC_000913.3	b0148,b0149	2	19	67	28.3582089552239	b0149
NC_000913.3	b0150	1	15	16	93.75	b0150
NC_000913.3	b0151	1	7	8	87.5	b0151
NC_000913.3	b0153,b0154	2	10	32	31.25	b0153
NC_000913.3	b0153	1	20	32	62.5	b0153
NC_000913.3	b0154	1	245	255	96.078431372549	b0154
NC_000913.3	b0153,b0154	2	10	255	3.92156862745098	b0154
NC_000913.3	b0155,b0156	2	24	54	44.4444444444444	b0155
NC_000913.3	b0155	1	29	54	53.7037037037037	b0155
NC_000913.3	b0156,b0157	2	8	41	19.5121951219512	b0156
NC_000913.3	b0155,b0156	2	24	41	58.5365853658537	b0156
NC_000913.3	b0156	1	8	41	19.5121951219512	b0156
NC_000913.3	b0157	1	59	74	79.7297297297297	b0157
NC_000913.3	b0156,b0157	2	8	74	10.8108108108108	b0157
NC_000913.3	b0159	1	19	21	90.4761904761905	b0159
NC_000913.3	b0160,b0161	2	11	66	16.6666666666667	b0160
NC_000913.3	b0160	1	55	66	83.3333333333333	b0160
NC_000913.3	b0161	1	18	29	62.0689655172414	b0161
NC_000913.3	b0160,b0161	2	11	29	37.9310344827586	b0161
NC_000913.3	b0162	1	16	16	100	b0162
NC_000913.3	b0163	1	12	12	100	b0163
NC_000913.3	b0166	1	70	75	93.3333333333333	b0166
NC_000913.3	b0167	1	12	14	85.7142857142857	b0167
NC_000913.3	b0168	1	7	7	100	b0168
NC_000913.3	b0169,b0170,b0171,b4414	4	11	1457	0.754975978037062	b0169
NC_000913.3	b0169,b0170	2	36	1457	2.47083047357584	b0169
NC_000913.3	b0169,b0170,b4414	3	287	1457	19.6980096087852	b0169
NC_000913.3	b0169,b4414	2	994	1457	68.2223747426218	b0169
NC_000913.3	b0169	1	123	1457	8.44200411805079	b0169
NC_000913.3	b0169,b0170,b0171,b4414	4	11	594	1.85185185185185	b0170
NC_000913.3	b0170,b0171	2	8	594	1.34680134680135	b0170
NC_000913.3	b0169,b0170	2	36	594	6.06060606060606	b0170
NC_000913.3	b0169,b0170,b4414	3	287	594	48.3164983164983	b0170
NC_000913.3	b0170	1	244	594	41.0774410774411	b0170
NC_000913.3	b0171,b0172	2	36	135	26.6666666666667	b0171
NC_000913.3	b0169,b0170,b0171,b4414	4	11	135	8.14814814814815	b0171
NC_000913.3	b0171	1	72	135	53.3333333333333	b0171
NC_000913.3	b0170,b0171	2	8	135	5.92592592592593	b0171
NC_000913.3	b0171,b0172	2	36	112	32.1428571428571	b0172
NC_000913.3	b0172	1	69	112	61.6071428571429	b0172
NC_000913.3	b0173	1	16	17	94.1176470588235	b0173
NC_000913.3	b0174	1	16	17	94.1176470588235	b0174
NC_000913.3	b0175,b0176	2	10	37	27.027027027027	b0175
NC_000913.3	b0175	1	25	37	67.5675675675676	b0175
NC_000913.3	b0176,b0177	2	44	124	35.4838709677419	b0176
NC_000913.3	b0176	1	68	124	54.8387096774194	b0176
NC_000913.3	b0175,b0176	2	10	124	8.06451612903226	b0176
NC_000913.3	b0177	1	202	255	79.2156862745098	b0177
NC_000913.3	b0176,b0177	2	44	255	17.2549019607843	b0177
NC_000913.3	b0178,b0179	2	42	97	43.298969072165	b0178
NC_000913.3	b0178	1	44	97	45.360824742268	b0178
NC_000913.3	b0179,b0180,b0181,b0182	4	12	220	5.45454545454545	b0179
NC_000913.3	b0179,b0180,b0181	3	31	220	14.0909090909091	b0179
NC_000913.3	b0179,b0180	2	18	220	8.18181818181818	b0179
NC_000913.3	b0178,b0179	2	42	220	19.0909090909091	b0179
NC_000913.3	b0179	1	110	220	50	b0179
NC_000913.3	b0179,b0180,b0181,b0182	4	12	89	13.4831460674157	b0180
NC_000913.3	b0179,b0180,b0181	3	31	89	34.8314606741573	b0180
NC_000913.3	b0180,b0181	2	18	89	20.2247191011236	b0180
NC_000913.3	b0179,b0180	2	18	89	20.2247191011236	b0180
NC_000913.3	b0181,b0182	2	30	204	14.7058823529412	b0181
NC_000913.3	b0179,b0180,b0181,b0182	4	12	204	5.88235294117647	b0181
NC_000913.3	b0179,b0180,b0181	3	31	204	15.1960784313725	b0181
NC_000913.3	b0180,b0181	2	18	204	8.82352941176471	b0181
NC_000913.3	b0181	1	105	204	51.4705882352941	b0181
NC_000913.3	b0182,b0183	2	9	91	9.89010989010989	b0182
NC_000913.3	b0182	1	36	91	39.5604395604396	b0182
NC_000913.3	b0181,b0182	2	30	91	32.967032967033	b0182
NC_000913.3	b0179,b0180,b0181,b0182	4	12	91	13.1868131868132	b0182
NC_000913.3	b0182,b0183	2	9	16	56.25	b0183
NC_000913.3	b0184,b0185	2	24	150	16	b0184
NC_000913.3	b0184	1	123	150	82	b0184
NC_000913.3	b0184,b0185	2	24	32	75	b0185
NC_000913.3	b0185	1	8	32	25	b0185
NC_000913.3	b0188,b0189	2	9	30	30	b0188
NC_000913.3	b0188	1	19	30	63.3333333333333	b0188
NC_000913.3	b0189,b4406	2	50	62	80.6451612903226	b0189
NC_000913.3	b0188,b0189	2	9	62	14.5161290322581	b0189
NC_000913.3	b0192	1	8	11	72.7272727272727	b0192
NC_000913.3	b0194,b0195,b0196	3	7	25	28	b0194
NC_000913.3	b0194	1	18	25	72	b0194
NC_000913.3	b0195,b0196	2	90	99	90.9090909090909	b0195
NC_000913.3	b0194,b0195,b0196	3	7	99	7.07070707070707	b0195
NC_000913.3	b0195,b0196	2	90	163	55.2147239263804	b0196
NC_000913.3	b0196	1	65	163	39.8773006134969	b0196
NC_000913.3	b0194,b0195,b0196	3	7	163	4.29447852760736	b0196
NC_000913.3	b0197	1	34	38	89.4736842105263	b0197
NC_000913.3	b0209	1	7	10	70	b0209
NC_000913.3	b0210	1	7	10	70	b0210
NC_000913.3	b0211,b0212	2	7	220	3.18181818181818	b0211
NC_000913.3	b0211	1	211	220	95.9090909090909	b0211
NC_000913.3	b0211,b0212	2	7	14	50	b0212
NC_000913.3	b0213	1	33	35	94.2857142857143	b0213
NC_000913.3	b0215	1	10	10	100	b0215
NC_000913.3	b0217	1	29	31	93.5483870967742	b0217
NC_000913.3	b0219	1	8	9	88.8888888888889	b0219
NC_000913.3	b0220	1	19	19	100	b0220
NC_000913.3	b0221	1	13	13	100	b0221
NC_000913.3	b0222,b0223,b0224	3	6	89	6.74157303370786	b0222
NC_000913.3	b0222,b0223	2	18	89	20.2247191011236	b0222
NC_000913.3	b0222	1	65	89	73.0337078651685	b0222
NC_000913.3	b0223,b0224	2	14	46	30.4347826086957	b0223
NC_000913.3	b0222,b0223,b0224	3	6	46	13.0434782608696	b0223
NC_000913.3	b0223	1	8	46	17.3913043478261	b0223
NC_000913.3	b0222,b0223	2	18	46	39.1304347826087	b0223
NC_000913.3	b0224	1	18	38	47.3684210526316	b0224
NC_000913.3	b0223,b0224	2	14	38	36.8421052631579	b0224
NC_000913.3	b0222,b0223,b0224	3	6	38	15.7894736842105	b0224
NC_000913.3	b0231	1	14	17	82.3529411764706	b0231
NC_000913.3	b0236,b0237	2	6	8	75	b0236
NC_000913.3	b0237	1	127	134	94.7761194029851	b0237
NC_000913.3	b0236,b0237	2	6	134	4.47761194029851	b0237
NC_000913.3	b0238	1	15	16	93.75	b0238
NC_000913.3	b0239	1	8	8	100	b0239
NC_000913.3	b0240,b0240	1	10	10	100	b0240
NC_000913.3	b0240,b0240	1	10	10	100	b0240
NC_000913.3	b0242,b0243	2	12	32	37.5	b0242
NC_000913.3	b0242	1	20	32	62.5	b0242
NC_000913.3	b0243	1	40	52	76.9230769230769	b0243
NC_000913.3	b0242,b0243	2	12	52	23.0769230769231	b0243
NC_000913.3	b0258	1	6	8	75	b0258
NC_000913.3	b0259	1	18	20	90	b0259
NC_000913.3	b0261	1	9	10	90	b0261
NC_000913.3	b0266	1	6	6	100	b0266
NC_000913.3	b0269	1	9	10	90	b0269
NC_000913.3	b0272	1	9	11	81.8181818181818	b0272
NC_000913.3	b0276	1	20	23	86.9565217391304	b0276
NC_000913.3	b0278	1	6	6	100	b0278
NC_000913.3	b0281	1	7	11	63.6363636363636	b0281
NC_000913.3	b0287	1	8	8	100	b0287
NC_000913.3	b0288	1	30	30	100	b0288
NC_000913.3	b0314	1	11	11	100	b0314
NC_000913.3	b0315	1	27	32	84.375	b0315
NC_000913.3	b0316	1	22	27	81.4814814814815	b0316
NC_000913.3	b0324	1	35	36	97.2222222222222	b0324
NC_000913.3	b0327	1	15	18	83.3333333333333	b0327
NC_000913.3	b0335	1	10	11	90.9090909090909	b0335
NC_000913.3	b0336	1	7	12	58.3333333333333	b0336
NC_000913.3	b0337	1	8	13	61.5384615384615	b0337
NC_000913.3	b0345	1	25	25	100	b0345
NC_000913.3	b0353	1	10	13	76.9230769230769	b0353
NC_000913.3	b0354	1	8	11	72.7272727272727	b0354
NC_000913.3	b0355,b0356,b0357	3	19	60	31.6666666666667	b0355
NC_000913.3	b0355	1	34	60	56.6666666666667	b0355
NC_000913.3	b0355,b0356,b0357	3	19	121	15.702479338843	b0356
NC_000913.3	b0356,b0357	2	87	121	71.900826446281	b0356
NC_000913.3	b0356	1	10	121	8.26446280991736	b0356
NC_000913.3	b0355,b0356,b0357	3	19	113	16.8141592920354	b0357
NC_000913.3	b0356,b0357	2	87	113	76.9911504424779	b0357
NC_000913.3	b0357	1	7	113	6.19469026548673	b0357
NC_000913.3	b0361	1	10	12	83.3333333333333	b0361
NC_000913.3	b0369	1	12	12	100	b0369
NC_000913.3	b0377	1	15	19	78.9473684210526	b0377
NC_000913.3	b0378	1	6	10	60	b0378
NC_000913.3	b0380,b0381	2	25	82	30.4878048780488	b0380
NC_000913.3	b0380	1	57	82	69.5121951219512	b0380
NC_000913.3	b0381	1	36	61	59.0163934426229	b0381
NC_000913.3	b0380,b0381	2	25	61	40.9836065573771	b0381
NC_000913.3	b0383	1	7	7	100	b0383
NC_000913.3	b0388,b0389	2	13	35	37.1428571428571	b0388
NC_000913.3	b0388	1	14	35	40	b0388
NC_000913.3	b0388,b0389	2	13	20	65	b0389
NC_000913.3	b0393	1	12	13	92.3076923076923	b0393
NC_000913.3	b0394	1	24	28	85.7142857142857	b0394
NC_000913.3	b0396	1	29	33	87.8787878787879	b0396
NC_000913.3	b0397	1	7	7	100	b0397
NC_000913.3	b0399	1	11	15	73.3333333333333	b0399
NC_000913.3	b0401,b0402	2	13	66	19.6969696969697	b0401
NC_000913.3	b0401	1	53	66	80.3030303030303	b0401
NC_000913.3	b0401,b0402	2	13	46	28.2608695652174	b0402
NC_000913.3	b0402	1	33	46	71.7391304347826	b0402
NC_000913.3	b0403,b0404	2	12	18	66.6666666666667	b0403
NC_000913.3	b0403,b0404	2	12	37	32.4324324324324	b0404
NC_000913.3	b0404	1	20	37	54.0540540540541	b0404
NC_000913.3	b0405,b0406	2	9	55	16.3636363636364	b0405
NC_000913.3	b0405	1	39	55	70.9090909090909	b0405
NC_000913.3	b0406,b0407,b0408	3	98	258	37.984496124031	b0406
NC_000913.3	b0406,b0407	2	37	258	14.3410852713178	b0406
NC_000913.3	b0406	1	110	258	42.6356589147287	b0406
NC_000913.3	b0405,b0406	2	9	258	3.48837209302326	b0406
NC_000913.3	b0407,b0408,b0409	3	7	171	4.09356725146199	b0407
NC_000913.3	b0407,b0408	2	18	171	10.5263157894737	b0407
NC_000913.3	b0406,b0407,b0408	3	98	171	57.3099415204678	b0407
NC_000913.3	b0406,b0407	2	37	171	21.6374269005848	b0407
NC_000913.3	b0407	1	7	171	4.09356725146199	b0407
NC_000913.3	b0407,b0408,b0409	3	7	183	3.82513661202186	b0408
NC_000913.3	b0408,b0409	2	19	183	10.3825136612022	b0408
NC_000913.3	b0408	1	38	183	20.7650273224044	b0408
NC_000913.3	b0407,b0408	2	18	183	9.83606557377049	b0408
NC_000913.3	b0406,b0407,b0408	3	98	183	53.551912568306	b0408
NC_000913.3	b0409	1	43	74	58.1081081081081	b0409
NC_000913.3	b0407,b0408,b0409	3	7	74	9.45945945945946	b0409
NC_000913.3	b0408,b0409	2	19	74	25.6756756756757	b0409
NC_000913.3	b0411	1	80	81	98.7654320987654	b0411
NC_000913.3	b0412	1	6	6	100	b0412
NC_000913.3	b0415	1	7	12	58.3333333333333	b0415
NC_000913.3	b0418,b0419	2	7	40	17.5	b0418
NC_000913.3	b0418	1	29	40	72.5	b0418
NC_000913.3	b0418,b0419	2	7	12	58.3333333333333	b0419
NC_000913.3	b0420,b0421	2	20	52	38.4615384615385	b0420
NC_000913.3	b0420	1	25	52	48.0769230769231	b0420
NC_000913.3	b0421,b0422	2	9	44	20.4545454545455	b0421
NC_000913.3	b0421	1	10	44	22.7272727272727	b0421
NC_000913.3	b0420,b0421	2	20	44	45.4545454545455	b0421
NC_000913.3	b0422	1	47	61	77.0491803278689	b0422
NC_000913.3	b0421,b0422	2	9	61	14.7540983606557	b0422
NC_000913.3	b0423	1	13	13	100	b0423
NC_000913.3	b0424	1	9	10	90	b0424
NC_000913.3	b0426	1	29	33	87.8787878787879	b0426
NC_000913.3	b0427	1	25	30	83.3333333333333	b0427
NC_000913.3	b0428	1	92	101	91.0891089108911	b0428
NC_000913.3	b0431	1	12	21	57.1428571428571	b0431
NC_000913.3	b0433	1	78	82	95.1219512195122	b0433
NC_000913.3	b0435,b0436	2	6	89	6.74157303370786	b0435
NC_000913.3	b0435	1	83	89	93.2584269662921	b0435
NC_000913.3	b0436	1	627	633	99.0521327014218	b0436
NC_000913.3	b0435,b0436	2	6	633	0.947867298578199	b0436
NC_000913.3	b0437,b0438	2	9	24	37.5	b0437
NC_000913.3	b0437	1	13	24	54.1666666666667	b0437
NC_000913.3	b0438	1	205	218	94.0366972477064	b0438
NC_000913.3	b0437,b0438	2	9	218	4.12844036697248	b0438
NC_000913.3	b0439	1	63	67	94.0298507462687	b0439
NC_000913.3	b0440,b0441	2	13	368	3.53260869565217	b0440
NC_000913.3	b0440	1	355	368	96.4673913043478	b0440
NC_000913.3	b0441	1	26	40	65	b0441
NC_000913.3	b0440,b0441	2	13	40	32.5	b0441
NC_000913.3	b0444	1	11	11	100	b0444
NC_000913.3	b0448	1	6	6	100	b0448
NC_000913.3	b0449	1	10	10	100	b0449
NC_000913.3	b0451	1	7	7	100	b0451
NC_000913.3	b0453	1	7	8	87.5	b0453
NC_000913.3	b0455	1	128	132	96.969696969697	b0455
NC_000913.3	b0459,b0460	2	18	31	58.0645161290323	b0459
NC_000913.3	b0459	1	9	31	29.0322580645161	b0459
NC_000913.3	b0460	1	25	48	52.0833333333333	b0460
NC_000913.3	b0459,b0460	2	18	48	37.5	b0460
NC_000913.3	b0461	1	13	18	72.2222222222222	b0461
NC_000913.3	b0462,b0463	2	11	94	11.7021276595745	b0462
NC_000913.3	b0462	1	83	94	88.2978723404255	b0462
NC_000913.3	b0462,b0463	2	11	33	33.3333333333333	b0463
NC_000913.3	b0463	1	22	33	66.6666666666667	b0463
NC_000913.3	b0464	1	7	7	100	b0464
NC_000913.3	b0465	1	171	171	100	b0465
NC_000913.3	b0466,b0467	2	12	17	70.5882352941177	b0466
NC_000913.3	b0466,b0467	2	12	25	48	b0467
NC_000913.3	b0467	1	13	25	52	b0467
NC_000913.3	b0469	1	17	18	94.4444444444444	b0469
NC_000913.3	b0470,b0470,b0470,b0471,b0472	3	12	67	17.910447761194	b0470
NC_000913.3	b0470,b0470,b0470,b0471,b0472	3	12	67	17.910447761194	b0470
NC_000913.3	b0470,b0470,b0470,b0471,b0472	3	12	67	17.910447761194	b0470
NC_000913.3	b0470,b0470,b0470	1	51	67	76.1194029850746	b0470
NC_000913.3	b0470,b0470,b0470	1	51	67	76.1194029850746	b0470
NC_000913.3	b0470,b0470,b0470	1	51	67	76.1194029850746	b0470
NC_000913.3	b0470,b0470,b0470,b0471,b0472	3	12	21	57.1428571428571	b0471
NC_000913.3	b0470,b0470,b0470,b0471,b0472	3	12	27	44.4444444444444	b0472
NC_000913.3	b0472	1	9	27	33.3333333333333	b0472
NC_000913.3	b0473	1	76	79	96.2025316455696	b0473
NC_000913.3	b0474	1	109	111	98.1981981981982	b0474
NC_000913.3	b0477,b0478	2	10	47	21.2765957446809	b0477
NC_000913.3	b0477	1	37	47	78.7234042553192	b0477
NC_000913.3	b0478	1	94	104	90.3846153846154	b0478
NC_000913.3	b0477,b0478	2	10	104	9.61538461538462	b0478
